tweet,emotion,clean_text,clean_text2
با دست بشوری صورتتو حس بهتری داریوحشتناک اینجاست که نه تنها آمران اصلی قتلها آزادن، اون ده یازده نفری که به جرم مباشرت و معاونت محاکمه شدن هم آزادن. حتی کاظمی و عالیخانی هم آزادن. یعنی ممکنه کسی که شاهد چهل بار چاقو خوردن فروهرها بوده از کنارت رد بشه تو خیابون.,1,با دست بشوری صورتتو حس بهتری داریوحشتناک اینجاست که نه تنها آمران اصلی قتلها آزادن اون ده یازده نفری که به جرم مباشرت و معاونت محاکمه شدن هم آزادن حتی کاظمی و عالیخانی هم آزادن یعنی ممکنه کسی که شاهد چهل بار چاقو خوردن فروهرها بوده از کنارت رد بشه تو خیابون,"['دست', 'بشور', 'صورتتو', 'حس', 'بهتری', 'داریوحشتناک', 'اینجاست', 'نهتنها', 'آمر', 'اصلی', 'قتل', 'آزادن', 'اون', 'ده', 'یازده', 'نفری', 'جرم', 'مباشرت', 'معاونت', 'محاکمه', 'آزادن', 'کاظمی', 'عالیخانی', 'آزادن', 'ممکنه', 'شاهد', 'چهل', 'چاقو', 'خوردن', 'فروهر', 'کنار', 'رد', 'بشه', 'خیابون']"
انتقاد کردن چرا ابد و یک روز رفته تو کتاب درسیا برای بچه ها مناسب نیست. حرفای رکیک و ناهنجاری داره. مقطع ۱۲ بچس؟خوب و از بد تشخیص نمیده؟,6,انتقاد کردن چرا ابد و یک روز رفته تو کتاب درسیا برای بچه ها مناسب نیست حرفای رکیک و ناهنجاری داره مقطع ۱۲ بچسخوب و از بد تشخیص نمیده,"['انتقاد', 'ابد', 'روز', 'رفته', 'کتاب', 'درسیا', 'بچه', 'حرفای', 'رکیک', 'ناهنجاری', 'داره', 'مقطع', 'بچسخوب', 'بد', 'تشخیص', 'نمیده']"
به خاطر کارایی که نکردم حرفم میشنوم عجب دعوامم میکنن توروخدا تعارف نکنید یه دست کتکم بزنید راحت شید,6,به خاطر کارایی که نکردم حرفم میشنوم عجب دعوامم میکنن توروخدا تعارف نکنید یه دست کتکم بزنید راحت شید,"['خاطر', 'کارایی', 'نکردم', 'حرف', 'میشنوم', 'عجب', 'دعوامم', 'میکنن', 'توروخدا', 'تعارف', 'نکنید', 'یه', 'دست', 'کتک', 'بزنید', 'راحت', 'شید']"
به شدت اعصابم ریخته به هم و میدونم که به تخمتونم نیست لاشیا,0,به شدت اعصابم ریخته به هم و میدونم که به تخمتونم نیست لاشیا,"['شدت', 'اعصاب', 'ریخته', 'میدونم', 'تخمتونم', 'لاشیا']"
دیشب چند نفر از هموطنانمان به نا حق و مظلومانه شهید شدن افرادی که از این حرکت ابراز شادی میکنن به هر دلیلی پست ترین موجودات هستن شک نکنن,0,دیشب چند نفر از هموطنانمان به نا حق و مظلومانه شهید شدن افرادی که از این حرکت ابراز شادی میکنن به هر دلیلی پست ترین موجودات هستن شک نکنن,"['دیشب', 'نفر', 'هموطنان', 'نا', 'حق', 'مظلومانه', 'شهید', 'حرکت', 'ابراز', 'شادی', 'میکنن', 'دلیلی', 'پست', 'موجودات', 'هستن', 'شک', 'نکنن']"
شايد فردا همت كنم و اين جنگل رو يه سر و ساموني بدم كه اون شتري كه با بارش اينجا گم شده پيدا بشه,4,شايد فردا همت كنم و اين جنگل رو يه سر و ساموني بدم كه اون شتري كه با بارش اينجا گم شده پيدا بشه,"['فردا', 'همت', 'جنگل', 'یه', 'سر', 'سامونی', 'بدم', 'اون', 'شتری', 'بارش', 'گمشده', 'بشه']"
اوضاعی داریما!!دو دیقه می رم پیش مامان بابام دعوام میشه اعصابم خورد میشه!میشینم بازی کنم انقدر گاو می ندازه تو تیمم که باز باید به اول و آخرشون فحش بدم!!هر گوهی می خوری رو اعصابه،کاش مونده بودم خوابگاه,0,اوضاعی داریمادو دیقه می رم پیش مامان بابام دعوام میشه اعصابم خورد میشهمیشینم بازی کنم انقدر گاو می ندازه تو تیمم که باز باید به اول و آخرشون فحش بدمهر گوهی می خوری رو اعصابهکاش مونده بودم خوابگاه,"['اوضاع', 'داریمادو', 'دیقه', 'میرم', 'مامان', 'بابا', 'دعوا', 'میشه', 'اعصاب', 'خورد', 'میشهمیشینم', 'بازی', 'انقدر', 'گاو', 'میندازه', 'تیمم', 'آخرشون', 'فحش', 'بدمهر', 'گوه', 'میخوری', 'اعصابهکاش', 'مونده_بودم', 'خوابگاه']"
من این گوشی رو چند روزه خریدمبه دورازواژه های گنگ ومبهم برایت حرف دل را ساده گویم به ان زلف پریشان پرازچینت بگویی نپیچدبندافسونش به شاخ وبرگ احساسم من حتی نای ماندن روی پایم راندارم چه می خواهدازایمانم ازاین جانم نمی بیند که لرزانم نمی گویدکه می افتم که می میرم نمی داندکه حساسم... …,5,من این گوشی رو چند روزه خریدمبه دورازواژه های گنگ ومبهم برایت حرف دل را ساده گویم به ان زلف پریشان پرازچینت بگویی نپیچدبندافسونش به شاخ وبرگ احساسم من حتی نای ماندن روی پایم راندارم چه می خواهدازایمانم ازاین جانم نمی بیند که لرزانم نمی گویدکه می افتم که می میرم نمی داندکه حساسم,"['گوش', 'روزه', 'خریدمبه', 'دورازواژههای', 'گنگ', 'ومبهم', 'برایت', 'حرف', 'دل', 'ساده', 'گو', 'ان', 'زلف', 'پریشان', 'پرازچینت', 'بگو', 'نپیچدبندافسونش', 'شاخ', 'وبرگ', 'احساس', 'نای', 'ماندن', 'پا', 'راندارم', 'میخواهدازایمانم', 'ازاین', 'جانم', 'نمیبیند', 'لرزان', 'نمیگویدکه', 'میافتم', 'میمیرم', 'نمیداندکه', 'حساس']"
19628b15دوستان تو قسمت دوست به دوست کد من رو وارد کنید تا هم ب شما و هم ب من امتیاز بده با هر تراکنشی که من انجام بدم شما هم امتیاز میگیرید,4,19628b15دوستان تو قسمت دوست به دوست کد من رو وارد کنید تا هم ب شما و هم ب من امتیاز بده با هر تراکنشی که من انجام بدم شما هم امتیاز میگیرید,"['b', 'دوستان', 'قسمت', 'دوست', 'دوست', 'کد', 'ب', 'ب', 'امتیاز', 'بده', 'تراکنش', 'انجام', 'بدم', 'امتیاز', 'میگیرید']"
یه جوری بعضیا ازجوونی از دست رفته توی ایران میگن که یکی ندونه خیال میکنه طرف همش حال تحقيق وپژوهشه بابا ته ته ته تهِ هنر تو اینه یه پیج اینستا بزنی، برقصی، از رقصت پول دربیاری دیگه دیگه جمیله شدن که حمایت دولتی نمیخواد که اعتراض رو بذار واسه اونایی که هدف رشدعلمی ودینی دارند,4,یه جوری بعضیا ازجوونی از دست رفته توی ایران میگن که یکی ندونه خیال میکنه طرف همش حال تحقيق وپژوهشه بابا ته ته ته ته هنر تو اینه یه پیج اینستا بزنی برقصی از رقصت پول دربیاری دیگه دیگه جمیله شدن که حمایت دولتی نمیخواد که اعتراض رو بذار واسه اونایی که هدف رشدعلمی ودینی دارند,"['یه', 'جوری', 'بعضیا', 'ازجوونی', 'دست', 'رفته', 'توی', 'ایران', 'میگن', 'ندونه', 'خیال', 'میکنه', 'همش', 'تحقیق', 'وپژوهشه', 'بابا', 'ته', 'ته', 'ته', 'ته', 'هنر', 'اینه', 'یه', 'پیج', 'اینستا', 'بزن', 'برقصی', 'رقص', 'پول', 'دربیاری', 'دیگه', 'دیگه', 'جمیله', 'حمایت', 'دولتی', 'نمیخواد', 'اعتراض', 'بذار', 'واسه', 'اونایی', 'هدف', 'رشدعلمی', 'ودین']"
گرفتار چه بی شرفایی شدیم چقد اعصابم بهم ریخت  ازشرشون کی راحت میشم اخه,0,گرفتار چه بی شرفایی شدیم چقد اعصابم بهم ریخت ازشرشون کی راحت میشم اخه,"['گرفتار', 'شرفا', 'شدیم', 'چقد', 'اعصاب', 'بهم', 'ریخت', 'ازشرشون', 'کی', 'راحت', 'میشم', 'اخه']"
همیشه ناراحتیا برا ایرانیاس یه بار نذاشتن ما شاد باشیم تو اینچیزا #ایران_ژاپن,5,همیشه ناراحتیا برا ایرانیاس یه بار نذاشتن ما شاد باشیم تو اینچیزا,"['ناراحتیا', 'برا', 'ایرانیاس', 'یه', 'نذاشتن', 'شاد', 'باش', 'اینچیزا']"
این مادرکسده ها نمیخوان مردم شاد باشن هر روشی رو برای ریدن به اعصاب ملت استفاده میکنن,0,این مادرکسده ها نمیخوان مردم شاد باشن هر روشی رو برای ریدن به اعصاب ملت استفاده میکنن,"['مادرکسدهها', 'نمیخوان', 'مردم', 'شاد', 'باشن', 'روش', 'ریدن', 'اعصاب', 'ملت', 'استفاده', 'میکنن']"
روحت شاد ناصر خان همیشه در قلب ما زنده ای...,5,روحت شاد ناصر خان همیشه در قلب ما زنده ای,"['روح', 'شاد', 'ناصر', 'خان', 'قلب', 'زنده']"
بعد از تو دیوار ها رنگ شد ولی دلها سنگ بعد از تو درخت ها سبز شد ولی برگها زرد بعد از تو نیکی ها خشم شد و شادی ها کینه بعد از تو چشمها کور شد و گوش ها پر از پینه بعد از تو دگر هرچه میخواد شود دگر مهم نیست بعد از تو دنیا هم آوار شود دگر مهم نیست #ناقص_الدوله,5,بعد از تو دیوار ها رنگ شد ولی دلها سنگ بعد از تو درخت ها سبز شد ولی برگها زرد بعد از تو نیکی ها خشم شد و شادی ها کینه بعد از تو چشمها کور شد و گوش ها پر از پینه بعد از تو دگر هرچه میخواد شود دگر مهم نیست بعد از تو دنیا هم آوار شود دگر مهم نیست,"['دیوار', 'رنگ', 'دل', 'سنگ', 'درخت', 'سبز', 'برگ', 'زرد', 'نیکی', 'خشم', 'شادی', 'کینه', 'چشمها', 'کور', 'گوش', 'پینه', 'دگر', 'هرچه', 'میخواد', 'دگر', 'دنیا', 'آوار', 'دگر']"
وقتی از تنهاییت لذت ببری ،دیگه هیچ چیزی تو دنیا نمیتونه شکستت بده.,2,وقتی از تنهاییت لذت ببری دیگه هیچ چیزی تو دنیا نمیتونه شکستت بده,"['تن', 'لذت', 'ببری', 'دیگه', 'دنیا', 'نمیتونه', 'شکست', 'بده']"
داد میزنه. داااد. و من کاش می تونستم نجاتش بدم.,5,داد میزنه داااد و من کاش می تونستم نجاتش بدم,"['میزنه', 'کاش', 'میتونستم', 'نجات', 'بدم']"
من ميخام قبض موبايل بدم مينويسه فقط ورودي ها نامعتبر,4,من ميخام قبض موبايل بدم مينويسه فقط ورودي ها نامعتبر,"['میخا', 'قبض', 'موبایل', 'بدم', 'مینویسه', 'ورودی', 'نامعتبر']"
توی دو هفتهی گذشته دو نمونه از این موضوع رو دیدم، و در هر دو مورد فکر میکنم طرف مقابلم ازم ناراحت شده سر تذکر این موضوع. ولی هر دو بار بدون هیچ غرضی موضوع رو مطرح کردم. اگه اشتباه مشابه از من دیدید لطفا تذکر بدید، شاید اولش ناخودآگاه جبهه بگیرم ولی قطعا در بلند مدت تاثیرگذاره!,4,توی دو هفتهی گذشته دو نمونه از این موضوع رو دیدم و در هر دو مورد فکر میکنم طرف مقابلم ازم ناراحت شده سر تذکر این موضوع ولی هر دو بار بدون هیچ غرضی موضوع رو مطرح کردم اگه اشتباه مشابه از من دیدید لطفا تذکر بدید شاید اولش ناخودآگاه جبهه بگیرم ولی قطعا در بلند مدت تاثیرگذاره,"['توی', 'هفته', 'گذشته', 'نمونه', 'موضوع', 'دید', 'مقابل', 'ازم', 'ناراحت', 'سر', 'تذکر', 'موضوع', 'غرض', 'موضوع', 'مطرح', 'اگه', 'اشتباه', 'مشابه', 'دیدید', 'لطفا', 'تذکر', 'بدید', 'اول', 'ناخودآگاه', 'جبهه', 'بگیر', 'قطعا', 'بلند', 'تاثیرگذاره']"
